,id,date,date_id,hour,day,month,year,weekday,temp_C,dew_point_temp_C,rel hum_%,wind Speed_km/h,visibility_km,press_kPa,weather_Id,weather_type
3816,2012-06-08 00:00:00,2012-06-08 00:00:00,3816,0,8,6,2012,,15.9,13.1,83,13,25.0,100.68,3816,Mostly Cloudy
3817,2012-06-08 01:00:00,2012-06-08 01:00:00,3817,1,8,6,2012,,15.7,12.9,83,7,25.0,100.65,3817,Clear
3818,2012-06-08 02:00:00,2012-06-08 02:00:00,3818,2,8,6,2012,,15.3,12.9,86,11,25.0,100.6,3818,Clear
3819,2012-06-08 03:00:00,2012-06-08 03:00:00,3819,3,8,6,2012,,14.1,11.7,85,7,25.0,100.56,3819,Mainly Clear
3820,2012-06-08 04:00:00,2012-06-08 04:00:00,3820,4,8,6,2012,,13.9,11.0,83,7,24.1,100.58,3820,Mainly Clear
3821,2012-06-08 05:00:00,2012-06-08 05:00:00,3821,5,8,6,2012,,14.4,11.2,81,7,48.3,100.58,3821,Mainly Clear
3822,2012-06-08 06:00:00,2012-06-08 06:00:00,3822,6,8,6,2012,,16.2,11.7,75,17,48.3,100.58,3822,Mostly Cloudy
3823,2012-06-08 07:00:00,2012-06-08 07:00:00,3823,7,8,6,2012,,16.7,11.3,70,22,48.3,100.56,3823,Mostly Cloudy
3824,2012-06-08 08:00:00,2012-06-08 08:00:00,3824,8,8,6,2012,,17.3,11.5,69,22,48.3,100.54,3824,Mostly Cloudy
3825,2012-06-08 09:00:00,2012-06-08 09:00:00,3825,9,8,6,2012,,17.7,12.6,72,17,24.1,100.53,3825,Cloudy
3826,2012-06-08 10:00:00,2012-06-08 10:00:00,3826,10,8,6,2012,,18.3,12.7,70,13,24.1,100.53,3826,Cloudy
3827,2012-06-08 11:00:00,2012-06-08 11:00:00,3827,11,8,6,2012,,18.6,12.9,69,17,24.1,100.53,3827,Cloudy
3828,2012-06-08 12:00:00,2012-06-08 12:00:00,3828,12,8,6,2012,,19.5,13.7,69,17,24.1,100.46,3828,Cloudy
3829,2012-06-08 13:00:00,2012-06-08 13:00:00,3829,13,8,6,2012,,20.5,14.4,68,20,24.1,100.33,3829,Mostly Cloudy
3830,2012-06-08 14:00:00,2012-06-08 14:00:00,3830,14,8,6,2012,,20.2,12.8,62,17,24.1,100.25,3830,Cloudy
3831,2012-06-08 15:00:00,2012-06-08 15:00:00,3831,15,8,6,2012,,19.4,12.8,66,20,12.9,100.33,3831,Rain Showers
3832,2012-06-08 16:00:00,2012-06-08 16:00:00,3832,16,8,6,2012,,18.4,13.4,73,4,24.1,100.22,3832,Mostly Cloudy
3833,2012-06-08 17:00:00,2012-06-08 17:00:00,3833,17,8,6,2012,,20.0,14.3,70,7,24.1,100.22,3833,Mostly Cloudy
3834,2012-06-08 18:00:00,2012-06-08 18:00:00,3834,18,8,6,2012,,19.0,14.4,75,0,24.1,100.17,3834,Mostly Cloudy
3835,2012-06-08 19:00:00,2012-06-08 19:00:00,3835,19,8,6,2012,,19.0,12.0,64,15,24.1,100.28,3835,Mainly Clear
3836,2012-06-08 20:00:00,2012-06-08 20:00:00,3836,20,8,6,2012,,16.0,9.9,67,9,24.1,100.34,3836,Mainly Clear
3837,2012-06-08 21:00:00,2012-06-08 21:00:00,3837,21,8,6,2012,,14.1,8.3,68,9,25.0,100.41,3837,Clear
3838,2012-06-08 22:00:00,2012-06-08 22:00:00,3838,22,8,6,2012,,13.5,7.8,68,6,25.0,100.48,3838,Clear
3839,2012-06-08 23:00:00,2012-06-08 23:00:00,3839,23,8,6,2012,,12.0,7.6,74,9,25.0,100.5,3839,Clear
3840,2012-06-09 00:00:00,2012-06-09 00:00:00,3840,0,9,6,2012,,12.8,8.0,73,6,25.0,100.51,3840,Clear
3841,2012-06-09 01:00:00,2012-06-09 01:00:00,3841,1,9,6,2012,,12.9,8.0,72,0,25.0,100.53,3841,Clear
3842,2012-06-09 02:00:00,2012-06-09 02:00:00,3842,2,9,6,2012,,12.2,7.8,74,0,25.0,100.54,3842,Clear
3843,2012-06-09 03:00:00,2012-06-09 03:00:00,3843,3,9,6,2012,,11.5,7.3,75,0,25.0,100.56,3843,Clear
3844,2012-06-09 04:00:00,2012-06-09 04:00:00,3844,4,9,6,2012,,10.0,6.9,81,0,25.0,100.6,3844,Mainly Clear
3845,2012-06-09 05:00:00,2012-06-09 05:00:00,3845,5,9,6,2012,,11.1,8.0,81,6,48.3,100.68,3845,Mainly Clear
3846,2012-06-09 06:00:00,2012-06-09 06:00:00,3846,6,9,6,2012,,14.2,9.4,73,0,48.3,100.71,3846,Mainly Clear
3847,2012-06-09 07:00:00,2012-06-09 07:00:00,3847,7,9,6,2012,,16.0,9.7,66,6,48.3,100.76,3847,Mainly Clear
3848,2012-06-09 08:00:00,2012-06-09 08:00:00,3848,8,9,6,2012,,18.4,8.9,54,4,48.3,100.79,3848,Mainly Clear
3849,2012-06-09 09:00:00,2012-06-09 09:00:00,3849,9,9,6,2012,,19.3,7.8,47,0,48.3,100.81,3849,Mainly Clear
3850,2012-06-09 10:00:00,2012-06-09 10:00:00,3850,10,9,6,2012,,21.0,10.1,50,4,48.3,100.78,3850,Mainly Clear
3851,2012-06-09 11:00:00,2012-06-09 11:00:00,3851,11,9,6,2012,,21.2,9.5,47,15,48.3,100.76,3851,Mostly Cloudy
3852,2012-06-09 12:00:00,2012-06-09 12:00:00,3852,12,9,6,2012,,22.2,9.2,43,17,48.3,100.73,3852,Cloudy
3853,2012-06-09 13:00:00,2012-06-09 13:00:00,3853,13,9,6,2012,,23.0,7.6,37,19,48.3,100.71,3853,Cloudy
3854,2012-06-09 14:00:00,2012-06-09 14:00:00,3854,14,9,6,2012,,23.2,7.2,36,7,48.3,100.68,3854,Mostly Cloudy
3855,2012-06-09 15:00:00,2012-06-09 15:00:00,3855,15,9,6,2012,,23.8,5.6,31,20,48.3,100.67,3855,Mainly Clear
3856,2012-06-09 16:00:00,2012-06-09 16:00:00,3856,16,9,6,2012,,23.9,6.5,33,17,48.3,100.68,3856,Cloudy
3857,2012-06-09 17:00:00,2012-06-09 17:00:00,3857,17,9,6,2012,,23.8,7.2,34,17,48.3,100.69,3857,Cloudy
3858,2012-06-09 18:00:00,2012-06-09 18:00:00,3858,18,9,6,2012,,23.6,7.1,35,11,48.3,100.73,3858,Mainly Clear
3859,2012-06-09 19:00:00,2012-06-09 19:00:00,3859,19,9,6,2012,,21.8,7.6,40,9,48.3,100.75,3859,Mostly Cloudy
3860,2012-06-09 20:00:00,2012-06-09 20:00:00,3860,20,9,6,2012,,18.5,8.2,51,6,48.3,100.8,3860,Mainly Clear
3861,2012-06-09 21:00:00,2012-06-09 21:00:00,3861,21,9,6,2012,,19.4,6.8,44,6,25.0,100.87,3861,Mainly Clear
3862,2012-06-09 22:00:00,2012-06-09 22:00:00,3862,22,9,6,2012,,17.0,6.6,50,4,25.0,100.93,3862,Clear
3863,2012-06-09 23:00:00,2012-06-09 23:00:00,3863,23,9,6,2012,,16.9,7.8,55,4,25.0,100.97,3863,Mainly Clear
3864,2012-06-10 00:00:00,2012-06-10 00:00:00,3864,0,10,6,2012,,15.8,9.2,65,6,25.0,101.03,3864,Mainly Clear
3865,2012-06-10 01:00:00,2012-06-10 01:00:00,3865,1,10,6,2012,,15.6,9.3,66,4,25.0,101.07,3865,Clear
3866,2012-06-10 02:00:00,2012-06-10 02:00:00,3866,2,10,6,2012,,13.7,9.9,78,0,25.0,101.08,3866,Clear
3867,2012-06-10 03:00:00,2012-06-10 03:00:00,3867,3,10,6,2012,,14.3,11.6,84,4,25.0,101.11,3867,Mainly Clear
3868,2012-06-10 04:00:00,2012-06-10 04:00:00,3868,4,10,6,2012,,12.4,10.3,87,4,25.0,101.15,3868,Clear
3869,2012-06-10 05:00:00,2012-06-10 05:00:00,3869,5,10,6,2012,,13.9,9.1,73,6,48.3,101.24,3869,Mainly Clear
3870,2012-06-10 06:00:00,2012-06-10 06:00:00,3870,6,10,6,2012,,16.6,9.6,63,0,48.3,101.36,3870,Mainly Clear
3871,2012-06-10 07:00:00,2012-06-10 07:00:00,3871,7,10,6,2012,,18.0,8.8,55,4,48.3,101.42,3871,Mainly Clear
3872,2012-06-10 08:00:00,2012-06-10 08:00:00,3872,8,10,6,2012,,20.2,9.5,50,6,48.3,101.45,3872,Mainly Clear
3873,2012-06-10 09:00:00,2012-06-10 09:00:00,3873,9,10,6,2012,,21.2,10.3,50,6,48.3,101.45,3873,Mainly Clear
3874,2012-06-10 10:00:00,2012-06-10 10:00:00,3874,10,10,6,2012,,23.5,11.8,48,7,48.3,101.42,3874,Mainly Clear
3875,2012-06-10 11:00:00,2012-06-10 11:00:00,3875,11,10,6,2012,,24.6,7.4,33,7,48.3,101.45,3875,Mostly Cloudy
3876,2012-06-10 12:00:00,2012-06-10 12:00:00,3876,12,10,6,2012,,25.4,7.8,33,7,48.3,101.41,3876,Mainly Clear
3877,2012-06-10 13:00:00,2012-06-10 13:00:00,3877,13,10,6,2012,,25.5,5.8,28,11,48.3,101.38,3877,Mostly Cloudy
3878,2012-06-10 14:00:00,2012-06-10 14:00:00,3878,14,10,6,2012,,26.5,5.9,27,6,48.3,101.4,3878,Mostly Cloudy
3879,2012-06-10 15:00:00,2012-06-10 15:00:00,3879,15,10,6,2012,,26.5,9.2,34,6,48.3,101.42,3879,Mainly Clear
3880,2012-06-10 16:00:00,2012-06-10 16:00:00,3880,16,10,6,2012,,26.8,10.7,37,6,48.3,101.41,3880,Mainly Clear
3881,2012-06-10 17:00:00,2012-06-10 17:00:00,3881,17,10,6,2012,,26.6,10.0,35,6,48.3,101.37,3881,Cloudy
3882,2012-06-10 18:00:00,2012-06-10 18:00:00,3882,18,10,6,2012,,26.5,9.3,34,15,48.3,101.39,3882,Cloudy
3883,2012-06-10 19:00:00,2012-06-10 19:00:00,3883,19,10,6,2012,,26.0,9.0,34,9,48.3,101.47,3883,Mostly Cloudy
3884,2012-06-10 20:00:00,2012-06-10 20:00:00,3884,20,10,6,2012,,25.3,7.5,32,9,48.3,101.47,3884,Mostly Cloudy
3885,2012-06-10 21:00:00,2012-06-10 21:00:00,3885,21,10,6,2012,,22.8,8.4,40,7,25.0,101.51,3885,Clear
3886,2012-06-10 22:00:00,2012-06-10 22:00:00,3886,22,10,6,2012,,22.7,8.9,41,9,25.0,101.5,3886,Mainly Clear
3887,2012-06-10 23:00:00,2012-06-10 23:00:00,3887,23,10,6,2012,,23.0,8.9,41,11,25.0,101.5,3887,Clear
3888,2012-06-11 00:00:00,2012-06-11 00:00:00,3888,0,11,6,2012,,21.7,9.0,44,6,25.0,101.49,3888,Clear
3889,2012-06-11 01:00:00,2012-06-11 01:00:00,3889,1,11,6,2012,,20.4,9.2,49,0,25.0,101.45,3889,Mainly Clear
3890,2012-06-11 02:00:00,2012-06-11 02:00:00,3890,2,11,6,2012,,18.9,10.5,58,7,25.0,101.47,3890,Mainly Clear
3891,2012-06-11 03:00:00,2012-06-11 03:00:00,3891,3,11,6,2012,,18.5,10.9,61,9,25.0,101.45,3891,Mostly Cloudy
3892,2012-06-11 04:00:00,2012-06-11 04:00:00,3892,4,11,6,2012,,18.1,10.7,62,11,24.1,101.47,3892,Mostly Cloudy
3893,2012-06-11 05:00:00,2012-06-11 05:00:00,3893,5,11,6,2012,,17.5,11.8,69,11,24.1,101.54,3893,Mainly Clear
3894,2012-06-11 06:00:00,2012-06-11 06:00:00,3894,6,11,6,2012,,19.5,12.7,65,7,48.3,101.58,3894,Mainly Clear
3895,2012-06-11 07:00:00,2012-06-11 07:00:00,3895,7,11,6,2012,,19.4,13.8,70,11,48.3,101.63,3895,Mostly Cloudy
3896,2012-06-11 08:00:00,2012-06-11 08:00:00,3896,8,11,6,2012,,20.2,14.5,70,9,48.3,101.64,3896,Mostly Cloudy
3897,2012-06-11 09:00:00,2012-06-11 09:00:00,3897,9,11,6,2012,,22.4,15.6,65,7,24.1,101.63,3897,Mostly Cloudy
3898,2012-06-11 10:00:00,2012-06-11 10:00:00,3898,10,11,6,2012,,24.8,16.3,59,4,24.1,101.58,3898,Mostly Cloudy
3899,2012-06-11 11:00:00,2012-06-11 11:00:00,3899,11,11,6,2012,,26.6,17.2,56,4,24.1,101.54,3899,Mostly Cloudy
3900,2012-06-11 12:00:00,2012-06-11 12:00:00,3900,12,11,6,2012,,27.3,17.5,55,7,24.1,101.47,3900,Mostly Cloudy
3901,2012-06-11 13:00:00,2012-06-11 13:00:00,3901,13,11,6,2012,,28.7,18.3,53,15,24.1,101.4,3901,Cloudy
3902,2012-06-11 14:00:00,2012-06-11 14:00:00,3902,14,11,6,2012,,29.4,18.3,51,17,48.3,101.32,3902,Mainly Clear
3903,2012-06-11 15:00:00,2012-06-11 15:00:00,3903,15,11,6,2012,,30.1,18.4,50,17,48.3,101.27,3903,Mainly Clear
3904,2012-06-11 16:00:00,2012-06-11 16:00:00,3904,16,11,6,2012,,29.6,17.4,48,22,48.3,101.2,3904,Mainly Clear
3905,2012-06-11 17:00:00,2012-06-11 17:00:00,3905,17,11,6,2012,,29.1,18.0,51,22,48.3,101.16,3905,Mainly Clear
3906,2012-06-11 18:00:00,2012-06-11 18:00:00,3906,18,11,6,2012,,28.2,18.1,54,19,48.3,101.16,3906,Mainly Clear
3907,2012-06-11 19:00:00,2012-06-11 19:00:00,3907,19,11,6,2012,,27.1,17.6,56,19,48.3,101.11,3907,Mostly Cloudy
3908,2012-06-11 20:00:00,2012-06-11 20:00:00,3908,20,11,6,2012,,25.9,16.7,57,20,24.1,101.09,3908,Cloudy
3909,2012-06-11 21:00:00,2012-06-11 21:00:00,3909,21,11,6,2012,,25.3,16.6,59,20,25.0,101.09,3909,Mostly Cloudy
3910,2012-06-11 22:00:00,2012-06-11 22:00:00,3910,22,11,6,2012,,24.7,16.6,61,22,25.0,101.08,3910,Mostly Cloudy
3911,2012-06-11 23:00:00,2012-06-11 23:00:00,3911,23,11,6,2012,,23.8,16.5,64,17,25.0,101.09,3911,Mostly Cloudy
3912,2012-06-12 00:00:00,2012-06-12 00:00:00,3912,0,12,6,2012,,22.7,16.3,67,19,25.0,101.08,3912,Mostly Cloudy
3913,2012-06-12 01:00:00,2012-06-12 01:00:00,3913,1,12,6,2012,,21.7,15.5,68,17,25.0,101.07,3913,Mostly Cloudy
3914,2012-06-12 02:00:00,2012-06-12 02:00:00,3914,2,12,6,2012,,20.9,15.0,69,19,25.0,101.04,3914,Mainly Clear
3915,2012-06-12 03:00:00,2012-06-12 03:00:00,3915,3,12,6,2012,,20.2,14.3,69,17,25.0,101.0,3915,Mostly Cloudy
3916,2012-06-12 04:00:00,2012-06-12 04:00:00,3916,4,12,6,2012,,19.5,13.4,68,19,24.1,101.0,3916,Mostly Cloudy
3917,2012-06-12 05:00:00,2012-06-12 05:00:00,3917,5,12,6,2012,,19.3,13.1,67,17,24.1,101.01,3917,Mostly Cloudy
3918,2012-06-12 06:00:00,2012-06-12 06:00:00,3918,6,12,6,2012,,19.5,13.2,67,15,24.1,100.98,3918,Mostly Cloudy
3919,2012-06-12 07:00:00,2012-06-12 07:00:00,3919,7,12,6,2012,,21.1,14.1,64,22,24.1,100.95,3919,Mostly Cloudy
3920,2012-06-12 08:00:00,2012-06-12 08:00:00,3920,8,12,6,2012,,21.8,14.4,63,19,24.1,100.92,3920,Cloudy
3921,2012-06-12 09:00:00,2012-06-12 09:00:00,3921,9,12,6,2012,,22.8,14.9,61,19,24.1,100.86,3921,Cloudy
3922,2012-06-12 10:00:00,2012-06-12 10:00:00,3922,10,12,6,2012,,23.9,15.5,59,15,24.1,100.8,3922,Mostly Cloudy
3923,2012-06-12 11:00:00,2012-06-12 11:00:00,3923,11,12,6,2012,,24.7,15.5,57,24,24.1,100.74,3923,Cloudy
3924,2012-06-12 12:00:00,2012-06-12 12:00:00,3924,12,12,6,2012,,24.4,15.8,59,17,16.1,100.71,3924,Rain Showers
3925,2012-06-12 13:00:00,2012-06-12 13:00:00,3925,13,12,6,2012,,19.8,16.7,82,19,6.4,100.73,3925,Rain Showers
3926,2012-06-12 14:00:00,2012-06-12 14:00:00,3926,14,12,6,2012,,19.0,17.3,90,19,6.4,100.71,3926,"Rain,Fog"
3927,2012-06-12 15:00:00,2012-06-12 15:00:00,3927,15,12,6,2012,,19.1,17.3,89,15,6.4,100.67,3927,"Rain,Fog"
3928,2012-06-12 16:00:00,2012-06-12 16:00:00,3928,16,12,6,2012,,18.4,16.7,90,22,8.0,100.6,3928,"Rain,Fog"
3929,2012-06-12 17:00:00,2012-06-12 17:00:00,3929,17,12,6,2012,,18.2,16.3,89,20,12.9,100.57,3929,Rain
3930,2012-06-12 18:00:00,2012-06-12 18:00:00,3930,18,12,6,2012,,18.2,16.3,89,20,9.7,100.55,3930,"Rain,Fog"
3931,2012-06-12 19:00:00,2012-06-12 19:00:00,3931,19,12,6,2012,,17.9,16.1,89,20,11.3,100.52,3931,Rain
3932,2012-06-12 20:00:00,2012-06-12 20:00:00,3932,20,12,6,2012,,18.5,16.2,86,19,19.3,100.47,3932,Cloudy
3933,2012-06-12 21:00:00,2012-06-12 21:00:00,3933,21,12,6,2012,,18.4,16.1,86,19,25.0,100.46,3933,Cloudy
3934,2012-06-12 22:00:00,2012-06-12 22:00:00,3934,22,12,6,2012,,18.6,16.1,85,17,25.0,100.45,3934,Cloudy
3935,2012-06-12 23:00:00,2012-06-12 23:00:00,3935,23,12,6,2012,,18.6,16.1,85,13,25.0,100.44,3935,Mostly Cloudy
3936,2012-06-13 00:00:00,2012-06-13 00:00:00,3936,0,13,6,2012,,18.5,16.1,86,11,25.0,100.46,3936,Mostly Cloudy
3937,2012-06-13 01:00:00,2012-06-13 01:00:00,3937,1,13,6,2012,,19.6,16.6,83,15,25.0,100.44,3937,Cloudy
3938,2012-06-13 02:00:00,2012-06-13 02:00:00,3938,2,13,6,2012,,19.6,16.5,82,19,25.0,100.4,3938,Cloudy
3939,2012-06-13 03:00:00,2012-06-13 03:00:00,3939,3,13,6,2012,,19.3,16.4,83,22,25.0,100.46,3939,Cloudy
3940,2012-06-13 04:00:00,2012-06-13 04:00:00,3940,4,13,6,2012,,18.7,15.6,82,22,24.1,100.54,3940,Mostly Cloudy
3941,2012-06-13 05:00:00,2012-06-13 05:00:00,3941,5,13,6,2012,,17.2,13.9,81,22,24.1,100.62,3941,Mainly Clear
3942,2012-06-13 06:00:00,2012-06-13 06:00:00,3942,6,13,6,2012,,17.7,14.1,79,22,24.1,100.75,3942,Mainly Clear
3943,2012-06-13 07:00:00,2012-06-13 07:00:00,3943,7,13,6,2012,,18.1,14.1,77,20,24.1,100.86,3943,Mostly Cloudy
3944,2012-06-13 08:00:00,2012-06-13 08:00:00,3944,8,13,6,2012,,17.9,12.6,71,32,24.1,100.96,3944,Mostly Cloudy
3945,2012-06-13 09:00:00,2012-06-13 09:00:00,3945,9,13,6,2012,,17.0,11.7,71,24,24.1,101.09,3945,Mostly Cloudy
3946,2012-06-13 10:00:00,2012-06-13 10:00:00,3946,10,13,6,2012,,17.9,11.0,64,19,24.1,101.18,3946,Mostly Cloudy
3947,2012-06-13 11:00:00,2012-06-13 11:00:00,3947,11,13,6,2012,,19.5,11.6,60,13,24.1,101.28,3947,Mainly Clear
3948,2012-06-13 12:00:00,2012-06-13 12:00:00,3948,12,13,6,2012,,19.6,10.6,56,13,48.3,101.3,3948,Mainly Clear
3949,2012-06-13 13:00:00,2012-06-13 13:00:00,3949,13,13,6,2012,,20.4,10.6,53,15,48.3,101.32,3949,Mainly Clear
3950,2012-06-13 14:00:00,2012-06-13 14:00:00,3950,14,13,6,2012,,20.7,9.8,50,9,48.3,101.36,3950,Mainly Clear
3951,2012-06-13 15:00:00,2012-06-13 15:00:00,3951,15,13,6,2012,,21.9,10.7,49,17,48.3,101.39,3951,Mainly Clear
3952,2012-06-13 16:00:00,2012-06-13 16:00:00,3952,16,13,6,2012,,21.8,9.3,45,17,48.3,101.42,3952,Mainly Clear
3953,2012-06-13 17:00:00,2012-06-13 17:00:00,3953,17,13,6,2012,,22.2,9.8,45,19,48.3,101.44,3953,Mainly Clear
3954,2012-06-13 18:00:00,2012-06-13 18:00:00,3954,18,13,6,2012,,21.6,9.8,47,20,48.3,101.48,3954,Mainly Clear
3955,2012-06-13 19:00:00,2012-06-13 19:00:00,3955,19,13,6,2012,,20.0,8.5,47,17,48.3,101.57,3955,Clear
3956,2012-06-13 20:00:00,2012-06-13 20:00:00,3956,20,13,6,2012,,17.6,8.0,53,11,48.3,101.62,3956,Clear
3957,2012-06-13 21:00:00,2012-06-13 21:00:00,3957,21,13,6,2012,,15.1,8.1,63,7,25.0,101.7,3957,Clear
3958,2012-06-13 22:00:00,2012-06-13 22:00:00,3958,22,13,6,2012,,14.6,7.9,64,11,25.0,101.74,3958,Clear
3959,2012-06-13 23:00:00,2012-06-13 23:00:00,3959,23,13,6,2012,,15.2,6.2,55,11,25.0,101.79,3959,Clear
3960,2012-06-14 00:00:00,2012-06-14 00:00:00,3960,0,14,6,2012,,14.5,5.4,54,11,25.0,101.85,3960,Clear
3961,2012-06-14 01:00:00,2012-06-14 01:00:00,3961,1,14,6,2012,,13.4,5.2,58,9,25.0,101.88,3961,Clear
3962,2012-06-14 02:00:00,2012-06-14 02:00:00,3962,2,14,6,2012,,13.0,5.4,60,9,25.0,101.93,3962,Clear
3963,2012-06-14 03:00:00,2012-06-14 03:00:00,3963,3,14,6,2012,,12.3,5.3,62,13,25.0,101.96,3963,Clear
3964,2012-06-14 04:00:00,2012-06-14 04:00:00,3964,4,14,6,2012,,12.4,4.9,60,15,48.3,102.04,3964,Clear
3965,2012-06-14 05:00:00,2012-06-14 05:00:00,3965,5,14,6,2012,,12.4,5.7,64,9,48.3,102.14,3965,Clear
3966,2012-06-14 06:00:00,2012-06-14 06:00:00,3966,6,14,6,2012,,14.7,6.3,57,9,48.3,102.2,3966,Clear
3967,2012-06-14 07:00:00,2012-06-14 07:00:00,3967,7,14,6,2012,,16.5,7.5,55,13,48.3,102.28,3967,Clear
3968,2012-06-14 08:00:00,2012-06-14 08:00:00,3968,8,14,6,2012,,18.5,7.9,50,11,48.3,102.33,3968,Clear
3969,2012-06-14 09:00:00,2012-06-14 09:00:00,3969,9,14,6,2012,,20.0,5.5,39,19,48.3,102.32,3969,Clear
3970,2012-06-14 10:00:00,2012-06-14 10:00:00,3970,10,14,6,2012,,20.0,3.8,34,17,48.3,102.31,3970,Clear
3971,2012-06-14 11:00:00,2012-06-14 11:00:00,3971,11,14,6,2012,,21.2,6.5,38,9,48.3,102.27,3971,Clear
3972,2012-06-14 12:00:00,2012-06-14 12:00:00,3972,12,14,6,2012,,21.3,4.7,34,24,48.3,102.26,3972,Clear
3973,2012-06-14 13:00:00,2012-06-14 13:00:00,3973,13,14,6,2012,,22.2,5.5,34,19,48.3,102.22,3973,Clear
3974,2012-06-14 14:00:00,2012-06-14 14:00:00,3974,14,14,6,2012,,22.4,5.5,33,15,48.3,102.17,3974,Clear
3975,2012-06-14 15:00:00,2012-06-14 15:00:00,3975,15,14,6,2012,,22.9,6.7,35,11,48.3,102.12,3975,Clear
3976,2012-06-14 16:00:00,2012-06-14 16:00:00,3976,16,14,6,2012,,22.5,6.9,36,7,48.3,102.15,3976,Clear
3977,2012-06-14 17:00:00,2012-06-14 17:00:00,3977,17,14,6,2012,,22.9,6.9,36,15,48.3,102.17,3977,Clear
3978,2012-06-14 18:00:00,2012-06-14 18:00:00,3978,18,14,6,2012,,22.7,7.5,38,17,48.3,102.16,3978,Clear
3979,2012-06-14 19:00:00,2012-06-14 19:00:00,3979,19,14,6,2012,,22.5,6.5,36,13,48.3,102.17,3979,Clear
3980,2012-06-14 20:00:00,2012-06-14 20:00:00,3980,20,14,6,2012,,21.7,5.7,35,15,48.3,102.16,3980,Clear
3981,2012-06-14 21:00:00,2012-06-14 21:00:00,3981,21,14,6,2012,,21.0,6.0,38,11,25.0,102.16,3981,Clear
3982,2012-06-14 22:00:00,2012-06-14 22:00:00,3982,22,14,6,2012,,20.2,6.0,39,9,25.0,102.2,3982,Clear
3983,2012-06-14 23:00:00,2012-06-14 23:00:00,3983,23,14,6,2012,,19.6,5.8,40,6,25.0,102.21,3983,Clear
3984,2012-06-15 00:00:00,2012-06-15 00:00:00,3984,0,15,6,2012,,18.9,5.5,41,6,25.0,102.18,3984,Clear
3985,2012-06-15 01:00:00,2012-06-15 01:00:00,3985,1,15,6,2012,,17.1,6.1,48,6,25.0,102.17,3985,Clear
3986,2012-06-15 02:00:00,2012-06-15 02:00:00,3986,2,15,6,2012,,14.2,7.9,66,13,25.0,102.19,3986,Clear
3987,2012-06-15 03:00:00,2012-06-15 03:00:00,3987,3,15,6,2012,,13.8,9.1,73,13,25.0,102.17,3987,Clear
3988,2012-06-15 04:00:00,2012-06-15 04:00:00,3988,4,15,6,2012,,13.0,9.0,77,15,24.1,102.19,3988,Clear
3989,2012-06-15 05:00:00,2012-06-15 05:00:00,3989,5,15,6,2012,,13.3,8.9,75,15,48.3,102.27,3989,Clear
3990,2012-06-15 06:00:00,2012-06-15 06:00:00,3990,6,15,6,2012,,15.6,8.5,63,17,48.3,102.32,3990,Clear
3991,2012-06-15 07:00:00,2012-06-15 07:00:00,3991,7,15,6,2012,,16.8,8.8,59,19,48.3,102.38,3991,Clear
3992,2012-06-15 08:00:00,2012-06-15 08:00:00,3992,8,15,6,2012,,18.6,9.5,55,17,48.3,102.4,3992,Mainly Clear
3993,2012-06-15 09:00:00,2012-06-15 09:00:00,3993,9,15,6,2012,,20.3,7.9,45,17,48.3,102.39,3993,Mainly Clear
3994,2012-06-15 10:00:00,2012-06-15 10:00:00,3994,10,15,6,2012,,21.4,6.3,37,13,48.3,102.37,3994,Mostly Cloudy
3995,2012-06-15 11:00:00,2012-06-15 11:00:00,3995,11,15,6,2012,,22.2,7.9,40,15,48.3,102.35,3995,Mostly Cloudy
3996,2012-06-15 12:00:00,2012-06-15 12:00:00,3996,12,15,6,2012,,23.5,7.0,35,11,48.3,102.3,3996,Mainly Clear
3997,2012-06-15 13:00:00,2012-06-15 13:00:00,3997,13,15,6,2012,,24.4,6.7,32,15,48.3,102.22,3997,Mostly Cloudy
3998,2012-06-15 14:00:00,2012-06-15 14:00:00,3998,14,15,6,2012,,24.3,5.6,30,11,48.3,102.17,3998,Cloudy
3999,2012-06-15 15:00:00,2012-06-15 15:00:00,3999,15,15,6,2012,,24.9,5.7,29,17,48.3,102.13,3999,Cloudy
4000,2012-06-15 16:00:00,2012-06-15 16:00:00,4000,16,15,6,2012,,25.0,5.1,28,15,48.3,102.08,4000,Cloudy
4001,2012-06-15 17:00:00,2012-06-15 17:00:00,4001,17,15,6,2012,,24.8,5.3,28,11,48.3,102.06,4001,Cloudy
4002,2012-06-15 18:00:00,2012-06-15 18:00:00,4002,18,15,6,2012,,24.5,6.0,30,9,48.3,102.08,4002,Cloudy
4003,2012-06-15 19:00:00,2012-06-15 19:00:00,4003,19,15,6,2012,,23.2,8.8,40,15,48.3,102.07,4003,Cloudy
4004,2012-06-15 20:00:00,2012-06-15 20:00:00,4004,20,15,6,2012,,22.0,8.7,43,15,48.3,102.06,4004,Mostly Cloudy
4005,2012-06-15 21:00:00,2012-06-15 21:00:00,4005,21,15,6,2012,,22.1,7.8,40,11,25.0,102.06,4005,Mainly Clear
4006,2012-06-15 22:00:00,2012-06-15 22:00:00,4006,22,15,6,2012,,21.3,8.6,44,13,25.0,102.06,4006,Mainly Clear
4007,2012-06-15 23:00:00,2012-06-15 23:00:00,4007,23,15,6,2012,,20.1,9.5,50,11,25.0,102.06,4007,Clear
4008,2012-06-16 00:00:00,2012-06-16 00:00:00,4008,0,16,6,2012,,17.5,9.9,61,9,25.0,102.05,4008,Clear
